,player_id,player_name,hand,dob,ioc,height,total_matches,wins_Hard,losses_Hard,Hard(%),wins_Grass,losses_Grass,Grass(%),wins_Clay,losses_Clay,Clay(%),wins_Carpet,losses_Carpet,Carpet(%),Wins_Career,Losses_Career,Matches_Career,Wins(%)_Career,Finals_Career,Titles_Career,Wins_LastYear,Losses_LastYear,Matches_LastYear,Wins(%)_LastYear,Finals_LastYear,Titles_LastYear,Wins_LastSemester,Losses_LastSemester,Matches_LastSemester,Wins(%)_LastSemester,Finals_LastSemester,Titles_LastSemester,Wins_LastTwoWeeks,Losses_LastTwoWeeks,Matches_LastTwoWeeks,Wins(%)_LastTwoWeeks,Finals_LastTwoWeeks,Titles_LastTwoWeeks,current_elo,last_tourney_date,matches_played,peak_elo,peak_elo_date
49,105098,Alexandre Sidorenko,R,19880218,FRA,185.0,6.0,2.0,3.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,4,6,33.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.34109880609,20160919,6,1565.6631951100942,20100201
50,200615,Alexei Popyrin,R,19990805,AUS,196.0,94.0,28.0,43.0,39.44,2.0,6.0,25.0,5.0,10.0,33.33,0.0,0.0,0.0,35,59,94,37.23,1,1,10.0,24.0,34.0,29.41,0.0,0.0,3.0,10.0,13.0,23.08,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1553.3720772223842,20220523,94,1757.7315873462908,20210412
51,106072,Alexey Vatutin,R,19921027,RUS,185.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,40.0,0.0,0.0,0.0,2,4,6,33.33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430.651603519863,20190916,6,1657.3852144518182,20180409
52,106335,Alexios Halebian,L,19940608,USA,185.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1439.9455773018121,20170731,1,1500.0,N/A
53,208230,Alibek Kachmazov,R,20020817,RUS,185.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403.1362691272807,20211018,2,1500.0,N/A
54,105379,Aljaz Bedene,R,19890718,SLO,181.0,270.0,52.0,66.0,44.07,13.0,20.0,39.39,59.0,60.0,49.58,0.0,0.0,0.0,124,146,270,45.93,4,0,9.0,13.0,22.0,40.91,0.0,0.0,3.0,5.0,8.0,37.5,0.0,0.0,2.0,2.0,4.0,50.0,0.0,0.0,1671.5820824186678,20220523,270,1745.0869474219799,20180423
55,123795,Altug Celikbilek,U,19960907,TUR,185.0,7.0,2.0,2.0,50.0,1.0,2.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,3,4,7,42.86,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1523.815271303855,20210607,7,1594.6813115295092,20210105
56,104025,Amer Delic,R,19820630,BIH,196.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.585008455819,20120308,2,1500.0,N/A
57,144760,Amine Ahouda,U,19970911,MAR,185.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,25.0,0.0,0.0,0.0,1,3,4,25.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444.661520623103,20180409,4,1522.1369336628713,20170410
58,104804,Amir Weintraub,R,19860916,ISR,188.0,6.0,1.0,4.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,6,16.67,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338.1381745380177,20190819,6,1558.7371319579659,20130114
