,player_id,player_name,hand,dob,ioc,height,total_matches,wins_Hard,losses_Hard,Hard(%),wins_Grass,losses_Grass,Grass(%),wins_Clay,losses_Clay,Clay(%),wins_Carpet,losses_Carpet,Carpet(%),Wins_Career,Losses_Career,Matches_Career,Wins(%)_Career,Finals_Career,Titles_Career,Wins_LastYear,Losses_LastYear,Matches_LastYear,Wins(%)_LastYear,Finals_LastYear,Titles_LastYear,Wins_LastSemester,Losses_LastSemester,Matches_LastSemester,Wins(%)_LastSemester,Finals_LastSemester,Titles_LastSemester,Wins_LastTwoWeeks,Losses_LastTwoWeeks,Matches_LastTwoWeeks,Wins(%)_LastTwoWeeks,Finals_LastTwoWeeks,Titles_LastTwoWeeks,current_elo,last_tourney_date,matches_played,peak_elo,peak_elo_date
12,223253,Alexandra Eala,L,20050523.0,PHI,173.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,1,2,3,33.33,0,0,1.0,2.0,3.0,33.33,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426.1693107743279,20220321,3,1562.612606697665,20210802
13,201668,Alexandra Panova,R,19890302.0,RUS,179.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,50.0,0.0,0.0,0.0,2,3,5,40.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.9862886123437,20170605,5,1594.0779250950475,20160411
14,205925,Aliaksandra Sasnovich,R,19940322.0,BLR,174.0,208.0,72.0,69.0,51.06,6.0,10.0,37.5,24.0,27.0,47.06,0.0,0.0,0.0,102,106,208,49.04,3,0,26.0,22.0,48.0,54.17,1.0,0.0,14.0,10.0,24.0,58.33,1.0,0.0,5.0,3.0,8.0,62.5,0.0,0.0,1740.3293743882493,20220523,208,1821.4388437800724,20190114
15,211901,Aliona Bolsova,R,19971106.0,MDA,172.0,29.0,4.0,9.0,30.77,0.0,1.0,0.0,7.0,8.0,46.67,0.0,0.0,0.0,11,18,29,37.93,0,0,1.0,4.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1479.9404273003036,20211025,29,1721.7578426648465,20190826
16,202539,Alison Bai,R,19900118.0,AUS,170.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1453.292036193963,20190107,1,1500.0,N/A
17,201590,Alison Riske,R,19900703.0,USA,173.0,230.0,78.0,76.0,50.65,25.0,14.0,64.1,12.0,25.0,32.43,0.0,0.0,0.0,115,115,230,50.0,8,2,25.0,23.0,48.0,52.08,1.0,1.0,10.0,10.0,20.0,50.0,0.0,0.0,1.0,1.0,2.0,50.0,0.0,0.0,1723.744265650511,20220523,230,1808.742495559133,20200120
18,202421,Alison Van Uytvanck,R,19940326.0,BEL,173.0,174.0,61.0,59.0,50.83,11.0,14.0,44.0,11.0,18.0,37.93,0.0,0.0,0.0,83,91,174,47.7,5,5,18.0,20.0,38.0,47.37,1.0,1.0,5.0,8.0,13.0,38.46,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1624.6280875821487,20220523,174,1736.2944867587582,20190304
19,201427,Alize Cornet,R,19900122.0,FRA,173.0,255.0,87.0,82.0,51.48,12.0,14.0,46.15,30.0,30.0,50.0,0.0,0.0,0.0,129,126,255,50.59,3,2,25.0,25.0,50.0,50.0,1.0,0.0,9.0,11.0,20.0,45.0,0.0,0.0,2.0,1.0,3.0,66.67,0.0,0.0,1677.2194969547566,20220523,255,1742.4585927834532,20160118
20,202430,Alize Lim,R,19900713.0,FRA,173.0,5.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,4,5,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1370.4866651380614,20170529,5,1500.0,N/A
21,201485,Alla Kudryavtseva,R,19871103.0,RUS,178.0,11.0,3.0,5.0,37.5,0.0,0.0,0.0,2.0,1.0,66.67,0.0,0.0,0.0,5,6,11,45.45,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1483.9303245955853,20170911,11,1639.1953520891557,20160912
22,213530,Allie Kiick,R,19950630.0,USA,170.0,12.0,2.0,5.0,28.57,0.0,0.0,0.0,2.0,3.0,40.0,0.0,0.0,0.0,4,8,12,33.33,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1461.8803529754273,20220404,12,1608.8219760052261,20180730
23,219917,Alycia Parks,R,20001231.0,USA,185.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,40.0,0.0,0.0,0.0,2,5,7,28.57,0,0,1.0,4.0,5.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1407.317464763733,20220404,7,1579.6595251435624,20210712
24,215748,Alyssa Mayo,R,20000210.0,USA,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1428.3437584643905,20170410,1,1500.0,N/A
25,216153,Amanda Anisimova,R,20010831.0,USA,180.0,130.0,44.0,30.0,59.46,5.0,5.0,50.0,30.0,16.0,65.22,0.0,0.0,0.0,79,51,130,60.77,3,2,32.0,19.0,51.0,62.75,1.0,1.0,22.0,8.0,30.0,73.33,1.0,1.0,5.0,2.0,7.0,71.43,0.0,0.0,1898.4192225768945,20220523,130,1919.7913726329257,20220523
26,203281,Amandine Hesse,R,19930116.0,FRA,164.0,14.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,7.0,22.22,0.0,0.0,0.0,2,12,14,14.29,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1353.091803839862,20210621,14,1500.0,N/A
27,214020,Amina Anshba,L,19990909.0,RUS,173.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,1,1,2,50.0,0,0,1.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.314954645942,20210719,2,1573.95757034814,20210719
28,201670,Amra Sadikovic,R,19890506.0,SUI,186.0,10.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,4.0,42.86,0.0,0.0,0.0,3,7,10,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338.3154014743823,20170717,10,1594.3356092255822,20160411
29,215750,Ana Biskic,U,19990709.0,CRO,173.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.903404110431,20170605,1,1500.0,N/A
30,202536,Ana Bogdan,R,19921125.0,ROU,171.0,106.0,24.0,35.0,40.68,1.0,5.0,16.67,19.0,22.0,46.34,0.0,0.0,0.0,44,62,106,41.51,0,0,5.0,9.0,14.0,35.71,0.0,0.0,1.0,2.0,3.0,33.33,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1524.0832827362053,20220523,106,1710.8937105351033,20180409
31,201421,Ana Ivanovic,R,19871106.0,SRB,184.0,31.0,8.0,10.0,44.44,2.0,2.0,50.0,5.0,4.0,55.56,0.0,0.0,0.0,15,16,31,48.39,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1442.613607937518,20160829,31,1644.9352484623955,20160215
32,211951,Ana Konjuh,R,19971227.0,CRO,174.0,119.0,38.0,33.0,53.52,9.0,7.0,56.25,17.0,15.0,53.12,0.0,0.0,0.0,64,55,119,53.78,2,0,18.0,20.0,38.0,47.37,1.0,0.0,6.0,10.0,16.0,37.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1589.104262897773,20220516,119,1794.1721993479157,20170220
33,204419,Ana Sofia Sanchez,L,19940413.0,MEX,173.0,4.0,1.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,4,25.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1434.9199756680084,20180402,4,1500.0,N/A
34,201617,Ana Vrljic,R,19840801.0,CRO,173.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430.3480636843926,20160530,1,1500.0,N/A
35,214181,Anastasia Gasanova,R,19990515.0,RUS,173.0,19.0,9.0,6.0,60.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9,10,19,47.37,0,0,5.0,7.0,12.0,41.67,0.0,0.0,1.0,3.0,4.0,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1534.2333223338594,20220523,19,1688.6566865111438,20210315
